철도운영기관명,선명,역명,철도운영기관코드,선코드,역코드,출입구번호,위치,시작층명,시작운행층수,종료층명,종료운행층수,정원수,정원무게,승강기상태,승강기번호
,1호선,의정부,KR,1,110,"1,7",(1F) 회룡역 방향 승강장 1-1 계단 뒤,지상,1,지상,3,15,1150.00,,
,인천1호선,인천대입구,IC,I1,136,2,(B1) 2번 출입구 방향(1F) 2번 출입구 뒤,지하,1,지상,1,18,1190.00,,
,1호선,의정부,KR,1,110,"1,7",(1F) 가능역 방향 승강장 10-4 계단 뒤,지상,1,지상,3,15,1150.00,,
,1호선,회룡,KR,1,111,,(1F) 망월사역 방향 승강장 7-2 출입문 앞,지상,1,지상,3,15,1000.00,,
,경강선,이매,KR,K5,K411,6,(1F) 6번 출입구 옆(B2) 고객맞이방 역무실 옆,지하,2,지상,1,17,1150.00,,
,경강선,이매,KR,K5,K411,,(B2)삼동행 표내는곳 내 계단 옆(B3)삼동행 승강장 3-4 출입문 앞,지하,3,지하,2,17,1150.00,,
,경강선,이매,KR,K5,K411,,(B2)왕십리행 환승구간(B3)삼동행 승강장 2-2 출입문 앞,지하,3,지하,2,17,1150.00,,
,경강선,이매,KR,K5,K411,,(B2)수원 인천행 환승구간(B3)삼동행 승강장 1-1 출입문 앞,지하,3,지하,2,17,1150.00,,
,경강선,이매,KR,K5,K411,,(B1)고객맞이방 중앙계단 옆(B2)고객맞이방 중앙계단 옆,지하,2,지하,1,17,1150.00,,
,경강선,이매,KR,K5,K411,,(B2)수원 인천행 환승구간(B3)판교행 승강장 4-4 출입문 앞,지하,3,지하,2,17,1150.00,,
,경강선,이천,KR,K5,K417,1,(1F) 연결통로 > 신둔도예촌역 방향(상행) 승강장 2-4 출입문 앞,지상,1,지상,2,15,1000.00,,
,경강선,부발,KR,K5,K418,,(2F) 이천역 방향 승강장 2-4 출입문 앞(1F) 이천방향 연결통로 ,지상,1,지상,2,15,1000.00,,
,경강선,여주,KR,K5,K420,,(1F)연결통로 끝 E/S 맞은편 (2F) 하행 승강장 3-1,지상,1,지상,2,17,1150.00,,
,경강선,판교(판교테크노밸리),KR,K5,K410,5,(GTX 고객센터) B2 맞이방<<>>환승통로,지하,4,지하,2,24,1600.00,,
,경강선,판교(판교테크노밸리),KR,K5,K410,5,(GTX 고객센터) B2 맞이방<<>>5번 출입구 뒤,지하,2,지하,2,24,1600.00,,
,1호선,시청,S1,1,151,내부,종각 방면3-2,지하,2,지하,1,15,1000.00,,
,1호선,시청,S1,1,151,내부,서울역 방면8-3,지하,2,지하,1,15,1000.00,,
,1호선,시청,S1,1,151,"1,2","1,2번 출구 사이",지하,1,지상,1,15,1000.00,,
,1호선,종각,S1,1,152,내부,종로3가 방면6-4,지하,2,지하,1,15,1000.00,,
,1호선,종각,S1,1,152,내부,시청 방면4-4,지하,2,지하,1,15,1000.00,,
,1호선,종각,S1,1,152,3,3번 출구 측,지하,1,지상,1,15,1000.00,,
,1호선,종로3가,S1,1,153,내부,종로5가 방면5-1,지하,2,지하,1,15,1000.00,,
,1호선,종로3가,S1,1,153,내부,종각 방면6-4,지하,2,지하,1,15,1000.00,,
,수인분당,신갈,KR,K1,K236,3,(1F) 3번/4번 출입구 사이 (B1) 3번 출입구 옆,지하,1,지상,1,15,1000.00,,
,수인분당,신갈,KR,K1,K236,,(B1) 게이트 내 하행방면 승강장(B4) 기흥역 방향 승강장 3-2 출입문 앞,지하,4,지하,1,15,1000.00,,
,수인분당,신갈,KR,K1,K236,,(B1) 게이트 내 상행방면 승강장(B4) 구성역 방향 승강장 6-3 출입문 앞,지하,4,지하,1,15,1000.00,,
,수인분당,상갈(루터대학교),KR,K1,K238,2,"(1F) 1번/2번 출입구 사이(B1) 1번/2번 출입구 연결통로(B2) 표내는곳 외부, 역무실 옆",지하,2,지상,1,15,1000.00,,
,수인분당,상갈(루터대학교),KR,K1,K238,3,"(1F)3번/4번 출입구 사이(B1) 3번/4번 출입구 연결통로(B2) 표내는곳 외부, 발매기실1 옆",지하,2,지상,1,15,1000.00,,
,수인분당,상갈(루터대학교),KR,K1,K238,,"(B3) 청명역 방향 승강장 3-2 출입문 앞(B2) 표내는곳 내 계단 앞, 2번 출입구 방향",지하,3,지하,2,15,1000.00,,
,수인분당,상갈(루터대학교),KR,K1,K238,,"(B3) 기흥역 방향 승강장 6-2 출입문 앞(B2) 표내는곳 내 계단 앞, 3번 출입구 방향",지하,3,지하,2,15,1000.00,,
,수인분당,청명,KR,K1,K239,3,(1F) 3번 출입구 옆(B1) 3번출구 하부 E/S 옆,지하,1,지상,1,15,1000.00,,
,공항철도,서울역,AR,A1,A01,,(B3) 일반열차 표 내는 곳 내부(B6) 운행하지 않는 층(B7) 일반열차 공덕역 방향 승강장 4-1 옆 ,지하,7,지하,3,24,1600.00,,
,1호선,천안,KR,1,P169,2,"(1F) 5,6번 승강장(3F) 서부맞이방 개찰구 근처",지상,1,지상,3,13,1000.00,,
,경강선,판교(판교테크노밸리),KR,K5,K410,3,B2맞이방<<>>3번 출입구 앞 ,지하,3,지하,1,24,1600.00,,
,경강선,판교(판교테크노밸리),KR,K5,K410,,여주승강장<<>>B2맞이방(경강선 역무실),지하,3,지하,2,24,1600.00,,
,경강선,판교(판교테크노밸리),KR,K5,K410,,여주승강장<<>>환승게이트,지하,4,지하,3,24,1600.00,,
,경강선,판교(판교테크노밸리),KR,K5,K410,,판교승강장<<>>B2맞이방(경강선 역무실),지하,3,지하,2,24,1600.00,,
,경강선,판교(판교테크노밸리),KR,K5,K410,,판교승강장<<>>환승게이트,지하,4,지하,3,24,1600.00,,
,공항철도,홍대입구,AR,A1,A03,4,"1층 4번출구 애경백화점 앞지하2층 3,4번 개찰구 앞",지하,2,지상,1,17,1150.00,,
,공항철도,홍대입구,AR,A1,A03,,B2 7번출구 대합실 인천공항 방면B4인천공항 방면 4-3출입문 앞,지하,4,지하,2,17,1150.00,,
,공항철도,홍대입구,AR,A1,A03,,B2 7번출구 대합실 인천공항 방면B4인천공항 방면 4-2출입문 앞,지하,4,지하,2,17,1150.00,,
,5호선,하남풍산,S1,5,2564,5,5번 출구 측,지하,1,지상,1,24,1600.00,,
,5호선,하남풍산,S1,5,2564,7,7번 출구 측,지하,1,지상,1,24,1600.00,,
,5호선,하남시청(덕풍?신장),S1,5,2565,내부,하남풍산 방면5-1,지하,3,지하,2,24,1800.00,,
,3호선,신사,S1,3,327,내부,잠원 방면8-3,지하,2,지하,1,15,1000.00,,
,공항철도,홍대입구,AR,A1,A03,,B2 7번출구 대합실 서울역 방면B4 서울역 방면 3-3출입문 앞,지하,4,지하,2,17,1150.00,,
,공항철도,홍대입구,AR,A1,A03,,B2 7번출구 대합실 서울역 방면B4 서울역 방면 3-2출입문 앞,지하,4,지하,2,17,1150.00,,
,공항철도,홍대입구,AR,A1,A03,,B1 5번출구 통로 e/v9호기 제세동기 앞B2 환승통로 E/S 26호기 옆,지하,2,지하,1,15,1000.00,,
,공항철도,디지털미디어시티,AR,A1,A04,9,"(1F) 8번/9번 출입구 사이 엘리베이터, 9번 출입구 근처(B1) 8번/9번 출입문 앞",지하,1,지상,1,17,1150.00,,
,수인분당,청명,KR,K1,K239,,(B1) 북쪽 하행 게이트 안쪽 (B2) 하선 타는곳 8-1 맞은편,지하,2,지하,1,15,1000.00,,
,수인분당,청명,KR,K1,K239,,(B1) 북쪽 상행 게이트 안쪽(B2) 상선 타는곳 1-3 맞은편,지하,2,지하,1,15,1000.00,,
,수인분당,영통(경희대),KR,K1,K240,"1,2",(B1) 1번/2번 출입구 방향(1F) 1번 출입구 옆,지하,1,지상,1,15,1000.00,,
,수인분당,영통(경희대),KR,K1,K240,"5,6",(B1) 5번/6번 출입구 방향(1F) 5번 출입구 옆,지하,1,지상,1,15,1000.00,,
,수인분당,영통(경희대),KR,K1,K240,,"(B1) 우측 승강장 내부, 망포역 방향(B2) 망포역 방향 승강장 3-2 출입문 앞",지하,1,지하,2,15,1000.00,,
,수인분당,영통(경희대),KR,K1,K240,,"(B1) 우측 승강장 내부, 청명역 방향(B2) 청명역 방향 승강장 6-2 출입문 앞",지하,1,지하,2,15,1000.00,,
,수인분당,망포,KR,K1,K241,1,(1F) 1번 출입구 옆(B1) 1번 출입구 출입문 앞,지하,1,지상,1,15,1000.00,,
,수인분당,망포,KR,K1,K241,8,(1F) 8번 출입구 옆(B1) 8번 출입구 방향 통로 중간,지하,1,지상,1,15,1000.00,,
,수인분당,가천대,KR,K1,K223,,(B2)태평역 방향 승강장 7-2,지하,2,지하,1,15,1050.00,,
,경의중앙,덕소,KR,K4,K126,,(1F) 양정역방향 7-4 출입문 앞(3F) 남쪽 게이트 상선계단 앞,지상,1,지상,3,15,1000.00,,
,경의중앙,덕소,KR,K4,K126,2,(1F) 지상 2번 출입구 방향(3F) 2번/3번 출입구 사이  연결통로 종점,지상,1,지상,3,15,1000.00,,
,수인분당,수원시청(경기도문화의전당),KR,K1,K243,"3,4","(1F) 3,4번출입구 사이(B1) 3,4출입구 사이",지하,1,지상,1,15,1000.00,,
,경의중앙,팔당,KR,K4,K128,1,(2F) 도심방향 승강장 6-4 출입문 앞,지상,1,지상,2,15,1000.00,,
,1호선,청량리(서울시립대입구),S1,1,158,2,2번 출구 측,지하,1,지상,1,13,1000.00,,
,2호선,을지로입구,S1,2,202,내부,시청 방면5-3,지하,2,지하,1,15,1000.00,,
,1호선,제기동,S1,1,157,1,1번 출구 측,지하,1,지상,1,11,1000.00,,
,1호선,청량리(서울시립대입구),S1,1,158,6,6번 출구 측,지하,2,지상,1,15,1000.00,,
,2호선,을지로입구,S1,2,202,내부,을지로3가 방면6-2,지하,2,지하,1,15,1000.00,,
,2호선,을지로입구,S1,2,202,1,1번 출구 측,지하,1,지상,1,15,1000.00,,
,2호선,을지로입구,S1,2,202,5,"5,6번 출구 사이",지하,1,지상,1,15,1000.00,,
,2호선,을지로3가,S1,2,203,내부,을지로입구 방면8-3,지하,2,지하,1,15,1000.00,,
,경의중앙,팔당,KR,K4,K128,1,(2F) 운길산방향 승강장 3-1 출입문 앞,지상,1,지상,2,15,1000.00,,
,경의중앙,운길산,KR,K4,K129,,표 내는 곳 내부 팔당방향 계단 옆,지상,1,지상,2,15,1000.00,,
,경의중앙,가좌,KR,K4,K315,,"(B4)DMC역 방향 승강장 4-3 출입문 앞, (B1)표내는 곳 앞",지하,4,지하,1,15,1000.00,,
,경의중앙,가좌,KR,K4,K315,,"(B4홍대입구역 방향 승강장 5-2 출입문 앞,(B1) 표내는 곳 앞",지하,4,지하,1,15,1000.00,,
,김포골드라인,사우(김포시청),GM,G1,G106,2,(1) 사우역 2번 출구 앞(B2) 대합실 표 내는 곳,지하,2,지상,1,24,1600.00,,
,김포골드라인,마산,GM,G1,G102,,(B1) 대합실 표 내는 곳(B2) 승강장,지하,2,지하,1,20,1350.00,,
,7호선,부천종합운동장,IC,7,752,,"(B1) 고객안전센터 앞 대합실(B2) 까치울역 방향 승강장 5-3, 춘의역 방향 승강장 4-2 출입문 앞",지하,2,지하,1,15,1050.00,,
,7호선,부천종합운동장,IC,7,752,"1,2",(1F) 1번/2번 출입구 사이(B1) 2번 출입구 방향 대합실,지하,1,지상,1,15,1050.00,,
,2호선,당산,S1,2,237,내부,합정 방면3-2,지상,2,지상,3,11,750.00,,
,7호선,부평구청,IC,7,759,,(B3) 1호선(갈산역 방향)<->7호선(굴포천역 방향) 환승통로 앞쪽(B2) 굴포천역 방향 4-1 출입문 앞,지하,3,지하,2,17,1150.00,,
,용인에버라인,기흥(백남준아트센터),EV,E1,Y110,,(2F) 8번 출입구 환승표 내는 곳 근처(3F) 종점 상행 승강장 (3F) 강남대역 방향 승강장,지상,2,지상,3,13,900.00,,
,용인에버라인,기흥(백남준아트센터),EV,E1,Y110,,(B1) 수인분당선 기흥역 환승통로 경계 앞(3F) 9번출구 표 내는 곳 앞,지하,1,지상,2,15,1000.00,,
,용인에버라인,강남대,EV,E1,Y111,,(2F) 1번 출입구 표 내는 곳 근처(1F) 기흥역 방향 승강장 ,지상,2,지상,1,13,900.00,,
,7호선,부평구청,IC,7,759,,(B3) 산곡역 방향 5-4 출입문 앞(B1) 표 내는 곳 안쪽 남자화장실 옆 엘리베이터,지하,3,지하,1,17,1150.00,,
,7호선,부평구청,IC,7,759,,(B3) 굴포천역 방향 8-4 출입문 앞(B2) 1호선(부평시장역 방향)<->7호선(굴포천역 방향) 환승통로 엘리베이터,지하,3,지하,2,17,1150.00,,
,7호선,부평구청,IC,7,759,,(B3) 산곡역 방향 1-1 출입문 앞(B2) 1호선(부평시장역 방향)<->7호선(산곡역 방향) 환승통로 엘리베이터,지하,3,지하,2,17,1150.00,,
,김포골드라인,사우(김포시청),GM,G1,G106,3,(1) 사우역 3번 출구 앞(B2) 대합실 표 내는 곳,지하,2,지상,1,24,1600.00,,
,1호선,오류동,KR,1,144,3,(1F) 3번 출입구 옆(2F) 이동통로,지상,1,지상,2,15,1000.00,,
,인천2호선,검바위,IC,I2,208,,"(1F) 검암역 방향 승강장 중앙부 앞(2F) 에스컬레이터 3, 4호기 옆",지상,2,지상,3,17,1150.00,,
,인천2호선,검바위,IC,I2,208,,"(1F) 아시아드경기장역 방향 승강장 중앙부 앞(2F) 에스컬레이터 5, 6호기 옆",지상,2,지상,3,17,1150.00,,
,인천2호선,아시아드경기장,IC,I2,209,,(B1) 표 내는 곳 옆(B3) 검바위역 방향 승강장 중앙부 앞,지하,3,지하,1,17,1150.00,,
,인천2호선,아시아드경기장,IC,I2,209,,(B1) 고객안내센터 옆(B3) 서구청역 방향 승강장 중앙부 앞,지하,3,지하,1,17,1150.00,,
,인천2호선,아시아드경기장,IC,I2,209,2,(1F) 2번 출입구 근처(B1) 2번 출입구 계단 옆,지하,1,지상,1,17,1150.00,,
,인천2호선,아시아드경기장,IC,I2,209,3,(1F) 3번 출입구 근처(B1) 3번 출입구 계단 옆,지하,1,지상,1,17,1150.00,,
,인천2호선,서구청,IC,I2,210,,"(B1) 고객안내센터 측 통로 끝(B2) 에스컬레이터 1, 2호기 옆(B3) 아시아드경기장역 방향 승강장 중앙부 앞",지하,3,지하,1,17,1150.00,,
,4호선,경마공원,KR,4,436,,(B2) 오이도 방향 승강장 8-1,지하,2,지하,1,15,1000.00,,
,4호선,경마공원,KR,4,436,5,(B1) 5번 출입구 방향 옆,지하,1,지상,1,15,1000.00,,
,수인분당,압구정로데오,KR,K1,K212,7,(1F) 7번 출입구 근처,지하,1,지상,1,15,1000.00,,
,인천2호선,가정,IC,I2,211,,(B3) 서구청역 방향 승강장 1-1 출입문 앞(B1) 4번 출입구 대합실,지하,3,지하,1,17,1150.00,,
,인천2호선,가정,IC,I2,211,,(B3) 서구청역 방향 승강장 2-3 출입문 앞(B1) 3번 출입구 대합실,지하,3,지하,1,17,1150.00,,
,인천2호선,가정,IC,I2,211,,(B3) 가정중앙시장역 방향 승강장 1-1 출입문 앞(B1) 4번 출입구 대합실,지하,3,지하,1,17,1150.00,,
,인천2호선,가정,IC,I2,211,,(B3) 가정중앙시장역 방향 승강장 2-3 출입문 앞(B1) 4번 출입구 대합실,지하,3,지하,1,17,1150.00,,
,인천2호선,가정,IC,I2,211,4,(B1) 4번 출입구 대합실(1F) 4번 출입구 인근,지하,1,지상,1,17,1150.00,,
,인천2호선,가정,IC,I2,211,3,(B1) 3번 출입구 대합실(1F) 3번 출입구 인근,지하,1,지상,1,17,1150.00,,
,인천2호선,가정중앙시장,IC,I2,212,,(B2) 가정역 방향 승강장 1-3 출입문 앞(B1) 대합실 상선 방향,지하,2,지하,1,17,1150.00,,
,1호선,동묘앞,S1,1,159,내부,신설동 방면4-8,지하,2,지하,1,15,1000.00,,
,인천2호선,가정중앙시장,IC,I2,212,,(B2) 석남역 방향 승강장 1-3 출입문 앞(B1) 대합실 하선 방향,지하,2,지하,1,17,1150.00,,
,2호선,을지로3가,S1,2,203,내부,을지로4가 방면3-2,지하,2,지하,1,15,1000.00,,
,인천1호선,계산,IC,I1,114,6,(1F) 6번 출입구 옆(B1) 5번/6번 출입구 방향,지하,1,지상,1,17,1150.00,,
,2호선,을지로4가,S1,2,204,내부,을지로3가 방면3-2,지하,2,지하,1,15,1000.00,,
,2호선,을지로4가,S1,2,204,내부,동대문역사문화공원 방면8-3,지하,2,지하,1,15,1000.00,,
,3호선,정발산,KR,3,311,4,(1F) 4번 출입구 옆,지하,1,지상,1,15,1000.00,,
,2호선,동대문역사문화공원,S1,2,205,내부,신당 방면3-2,지하,2,지하,1,13,1000.00,,
,2호선,동대문역사문화공원,S1,2,205,1,1번 출구 측,지하,1,지상,1,17,1000.00,,
,2호선,신당,S1,2,206,내부,동대문역사문화공원 방면3-4,지하,2,지하,1,15,1000.00,,
,2호선,신당,S1,2,206,내부,상왕십리 방면7-4,지하,2,지하,1,15,900.00,,
,2호선,신당,S1,2,206,2,2번 출구 측,지하,1,지상,1,15,1000.00,,
,인천1호선,박촌,IC,I1,112,,(B1) 표 내는 곳 옆(B2) 귤현역 방향 승강장 9-4 출입문 앞,지하,2,지하,1,15,1000.00,,
,경의중앙,지평,KR,K4,K138,1,광장1층~2층맞이방,지상,1,지상,2,15,1000.00,,
,경의중앙,지평,KR,K4,K138,,하선승강장연결(2층~3층),지상,2,지상,3,17,1150.00,,
,경의중앙,지평,KR,K4,K138,,상선승강장연결(2층~3층),지상,2,지상,3,17,1150.00,,
,5호선,우장산,S1,5,2517,내부,발산 방면4-2,지하,2,지하,1,15,1000.00,,
,경의중앙,문산,KR,K4,K335,1,"(1F) 1, 2번 승강장 중앙",지상,1,지상,4,15,1000.00,,
,경의중앙,문산,KR,K4,K335,1,(1F) 1번 출입구 옆,지상,1,지상,4,15,1000.00,,
,2호선,영등포구청,S1,2,236,2,2번 출구 측,지하,1,지상,1,15,1000.00,,
,경의중앙,효창공원앞,KR,K4,K311,,맞이방. 공덕방면 승강장 4-2,지하,2,지하,1,17,1150.00,,
,경의중앙,효창공원앞,KR,K4,K311,,맞이방. (B1F)화장실 옆. 지상,지하,1,지상,1,17,1150.00,,
,경의중앙,효창공원앞,KR,K4,K311,,(B2F)(B3F)6호선 환승통로,지하,3,지하,2,17,1150.00,,
,경의중앙,디지털미디어시티,KR,K4,K316,6,"(1F) 수색역 방향 승강장 출입문 8-2 앞, (B1) 환승통로",지하,1,지상,1,15,1000.00,,
,경의중앙,수색,KR,K4,K317,1,(1F) 1번 출입구,지상,1,지상,3,15,1000.00,,
,경의중앙,수색,KR,K4,K317,1,"3,4번승강장",지상,1,지상,3,15,1000.00,,
,경의중앙,수색,KR,K4,K317,1,"5,6번승강장",지상,1,지상,3,15,1000.00,,
,경의중앙,행신,KR,K4,K320,,(1F) 능곡역 방향 승강장 5-2 출입문 앞 > (2F) 표 내는 곳,지상,1,지상,2,15,1000.00,,
,7호선,삼산체육관,IC,7,757,,(B2) 승강장 상선 4-2 출입문 앞(B1) 대합실 표 내는 곳 근처,지하,2,지하,1,17,1150.00,,
,7호선,삼산체육관,IC,7,757,,(B2) 승강장 하선 5-3 출입문 앞(B1) 대합실 표 내는 곳 근처,지하,2,지하,1,17,1150.00,,
,7호선,삼산체육관,IC,7,757,"1,2",(B1) 대합실 1번/2번 출입구 사이(1F) 공원입구 근처,지하,1,지상,1,17,1150.00,,
,7호선,삼산체육관,IC,7,757,3,(B1) 대합실 3번 출입구(1F) 자전거보관구역 근처,지하,1,지상,1,17,1150.00,,
,7호선,굴포천,IC,7,758,,(B2) 삼산체육관역 방향 승강장 4-4 출입문 앞(B1) 표 내는 곳 내 계단 옆(삼산체육관역 방향),지하,2,지하,1,17,1150.00,,
,7호선,굴포천,IC,7,758,,(B2) 부평구청역 방향 승강장 5-1 출입문 앞(B1) 표 내는 곳 내 계단 옆(부평구청역 방향),지하,2,지하,1,17,1150.00,,
,인천1호선,계산,IC,I1,114,,(B1) 물탱크실 옆(B2) 화장실 맞은편(B3) 경인교대입구역 방향 승강장 7-1 출입문 앞,지하,3,지하,1,13,1000.00,,
,인천2호선,검단사거리,IC,I2,203,,(B2) 표 내는 곳 옆(B3) 마전역 방향 승강장 출입문 1-1 옆,지하,2,지하,1,17,1150.00,,
,인천2호선,마전,IC,I2,204,,(B1) 고객안내센터 옆(B3) 검단사거리역 방향 승강장 출입문 1-1 옆,지하,1,지하,1,17,1150.00,,
,8호선,복정,S1,8,2821,내부,"장지 방면4-1, 남위례 방면3-4",지하,3,지하,1,15,1000.00,,
,인천2호선,마전,IC,I2,204,,(B1) 표 내는 곳 옆(B3) 완정역 방향 승강장 출입문 2-3 옆,지하,3,지하,1,17,1150.00,,
,인천2호선,마전,IC,I2,204,1,(1F) 1번 출입구 근처(B1) 1번 출입구 계단 옆,지하,1,지상,1,17,1150.00,,
,인천2호선,완정,IC,I2,205,,"(B1) 임대상가 측 통로 끝(B2) 에스컬레이터 1, 2호기 옆(B3) 마전역 방향 승강장 출입문 중앙부 앞",지하,3,지하,1,17,1150.00,,
,인천2호선,완정,IC,I2,205,,"(B1) 고객안내센터 측 통로 끝(B2) 에스컬레이터 3, 4호기 옆(B3) 독정역 방향 승강장 출입문 중앙부 앞",지하,3,지하,1,17,1150.00,,
,인천2호선,완정,IC,I2,205,1,(1F) 4번 출입구 근처(B1) 4번 출입구 계단 옆,지하,1,지상,1,17,1150.00,,
,수인분당,정왕,KR,K1,K257,2,"(1F) 개집표구 진입 후 당고개, 수원방향 E/S 근처",지상,1,지상,2,13,1000.00,,
,인천2호선,독정,IC,I2,206,,(B1) 수유실 측 통로 끝(B2) 완정역 방향 승강장 계단 옆(B3) 완정역 방향 승강장 출입문 중앙부 앞,지하,3,지하,1,17,1150.00,,
,2호선,이대,S1,2,241,내부,"신촌 방면2-2, 아현 방면9-3",지하,2,지하,1,11,750.00,,
,인천2호선,주안,IC,I2,218,5,(B1) 대합실 5번 출입구 방향(1F) 5번 출입구 근처,지하,1,지상,1,17,1150.00,,
,인천2호선,주안,IC,I2,218,,(B1) 대합실 코레일 상선 방향(1F) 코레일 승강장 상선,지하,1,지상,1,17,1150.00,,
,인천2호선,주안,IC,I2,218,,(B1) 대합실 코레일 하선 방향(1F) 코레일 승강장 하선,지하,1,지상,1,17,1150.00,,
,인천2호선,시민공원,IC,I2,219,,"(B3) 주안역 방향 승강장 1-1 출입문 앞(B1) 에스컬레이터 1,2호기 앞",지하,3,지하,1,17,1150.00,,
,인천2호선,시민공원,IC,I2,219,,"(B3) 석바위시장역 방향 승강장 2-3 출입문 앞(B1) 에스컬레이터 3,4호기 앞",지하,3,지하,1,17,1150.00,,
,2호선,이대,S1,2,241,2,2번 출구 측,지하,1,지상,1,13,1000.00,,
,2호선,아현,S1,2,242,내부,이대 방면7-2,지하,2,지하,1,15,1000.00,,
,2호선,아현,S1,2,242,내부,충정로 방면4-3,지하,2,지하,1,15,1000.00,,
,2호선,아현,S1,2,242,3,3번 출구 측,지하,1,지상,1,15,1000.00,,
,2호선,아현,S1,2,242,1,1번 출구 측,지하,1,지상,1,15,1000.00,,
,2호선,충정로(경기대입구),S1,2,243,내부,"아현 방면2-1, 시청 방면9-4",지하,3,지하,2,13,900.00,,
,2호선,충정로(경기대입구),S1,2,243,5,5번 출구 측,지하,2,지상,1,9,600.00,,
,2호선,용답,S1,2,244,내부,신답 방면2-2,지상,2,지상,3,10,750.00,,
,2호선,용답,S1,2,244,내부,성수 방면3-3,지상,2,지상,3,10,750.00,,
,2호선,신답,S1,2,245,내부,용두 방면2-4,지상,1,지상,2,11,750.00,,
,2호선,신답,S1,2,245,내부,용답 방면3-2,지상,1,지상,2,15,1000.00,,
,2호선,신설동,S1,2,246,내부,신설동 방면4-4,지하,2,지하,1,15,1000.00,,
,2호선,신설동,S1,2,246,9,9번 출구 측,지하,1,지상,1,15,1000.00,,
,2호선,신설동,S1,2,246,9,9번 출구 측,지하,2,지상,1,17,1275.00,,
,2호선,도림천,S1,2,247,내부,신도림 방면4-4,지하,3,지하,2,11,750.00,,
,인천2호선,석바위시장,IC,I2,220,,"(B3) 시민공원역 방향 승강장 1-1 출입문 앞(B1) 에스컬레이터 1,2호기 앞",지하,3,지하,1,17,1150.00,,
,인천2호선,석바위시장,IC,I2,220,,"(B3) 인천시청역 방향 승강장 2-3 출입문 앞(B1) 에스컬레이터 3,4호기 앞",지하,3,지하,1,17,1150.00,,
,3호선,홍제,S1,3,314,4,4번 출구 측,지하,2,지상,1,11,750.00,,
,공항철도,영종,AR,A1,A072,2,(1F) 2번 출입구 근처(3F) 2번 출입구 계단 옆,지상,1,지상,2,17,1150.00,,
,자기부상,파라다이스시티,IA,M1,0104,,(3F) 워터파크역역 방향 승강장(2F) 워터파크역 방향 승강장 연결 에스컬레이터 옆,지상,2,지상,3,15,1000.00,,
,인천1호선,작전,IC,I1,116,,"(B1) 표 내는 곳 앞(B2) 승강장 중앙 건축창고, 토목창고 사이",지하,2,지하,1,17,1150.00,,
,1호선,종각,S1,1,152,1,1번 출구 측,지하,1,지상,1,15,1000.00,,
,경의중앙,가좌,KR,K4,K315,,(B1) 서울역 방향 통로 끝 (1F) 븍측 DMC역 방면 지상중간펜스 앞,지하,1,지상,1,15,1000.00,,
,경의중앙,가좌,KR,K4,K315,"3,4","(B1) 표내는 곳- 3,4번 출입구 방풍문 앞(F1) 3,4번 출구 근처",지하,1,지상,1,15,1000.00,,
,경의중앙,디지털미디어시티,KR,K4,K316,6,"(1F) 가좌역 방향 승강장 출입문 6-1 앞 ,(2F) 표 내는 곳 내",지상,1,지상,2,11,750.00,,
,경의중앙,디지털미디어시티,KR,K4,K316,6,"(1F) 가좌역 방향 승강장 출입문 3-4 앞 / 수색역방향 출입문 6-1 앞 ,(2F) 표 내는 곳 내",지상,1,지상,2,15,1000.00,,
,경의중앙,디지털미디어시티,KR,K4,K316,6,"(1F) 수색역 방향 승강장 출입문 3-4 앞 ,(2F) 표 내는 곳 내",지상,1,지상,2,15,1000.00,,
,경의중앙,디지털미디어시티,KR,K4,K316,,"(B1) 환승통로, (B2) 월드컵경기장역 방향 승강장 환승통로",지하,2,지하,1,15,1000.00,,
,경의중앙,디지털미디어시티,KR,K4,K316,,"(B1) 환승통로, (B2) 증산역 방향 승강장 환승통로",지하,2,지하,1,15,1000.00,,
,경의중앙,디지털미디어시티,KR,K4,K316,6,"(1F) 가좌역 방향 승강장 출입문 1-3 앞, (B1) 환승통로",지하,1,지상,1,15,1000.00,,
,경의중앙,탄현,KR,K4,K327,2,(1F) 2번 출구 계단뒤편 경사로앞 (2F) 두산위브더제니스 연결통로 앞,지상,1,지상,2,15,1000.00,,
,수인분당,가천대,KR,K1,K223,,(B2)복정역 방향 승강장 2-4,지하,2,지하,1,15,1050.00,,
,수인분당,태평,KR,K1,K224,5,(F1) 5번출구 앞(B1) 맞이방 역무실 옆,지하,1,지상,1,15,1000.00,,
,수인분당,태평,KR,K1,K224,,(B1) 맞이방 북쪽 게이트 안(B2) 가천대역 방향 승강장 2-3 출입문 앞,지하,2,지하,1,15,1000.00,,
,수인분당,태평,KR,K1,K224,,(B1) 맞이방 북쪽 게이트 안 (B2) 모란역 방향 승강장 6-4 뒤편,지하,2,지하,1,15,1000.00,,
,8호선,남위례,S1,8,2828,내부,산성 방면3-4,지상,2,지상,3,21,1600.00,,
,수인분당,태평,KR,K1,K224,6,(F1) 6번출구 앞(B1) 맞이방 북쪽 게이트 외부 ,지하,1,지상,1,15,1000.00,,
,수인분당,모란,KR,K1,K225,,"(B2) 야탑역 방향 5-4 출입문 앞, (B1) 1번/2번 출입구 방향",지하,2,지하,1,15,1050.00,,
,경의중앙,신촌,KR,K4,P314,1,(1F) 1번 출입구 이대 방향 ,지상,1,지상,2,13,1000.00,,
